transaction_id,transaction_date,county,suburb,sales_channel,payment_method,sku,product_name,supplier_id,supplier_name,stock_on_hand_before,quantity_sold,stock_on_hand_after,stockout_flag,reorder_point,reorder_qty,supplier_lead_time_days,supplier_on_time_rate,unit_cost_kes,unit_price_kes,vat_rate,discount_kes,gross_sales_kes,vat_kes,net_sales_kes,note,branch_code
9b0fa1db,2025-02-05,Nairobi,Donholm,Supermarket  ,m-pesa,SODA-500ML,Soda 500ml,SUP-002,Juja Foods Distributors,213,8,205,0,55,323,7,0.839,50.81,58.28,0.0,0.0,466.22,0.0,466.22,,MKS-01
e7fc5fdf,04-06-2025,Kiambu,Thika Rd,Kiosk  ,Cash,BREAD-800G,Brown Bread 800g,SUP-002,Juja Foods Distributors,109,8,101,0,40,241,1,0.852,88.57,100.18,0.08,5.7,801.41,64.11,859.82,,MKS-01
9691c072,21-Feb-2025,Kiambu,Industrial Area,hotel/restaurant,cash,COIL-1L,Sunflower Oil 1L,SUP-002,Juja Foods Distributors,273,6,267,0,79,360,6,0.85,331.98,368.84,0.0,4.55,2213.02,0.0,2208.47,,KBU-01
1be3fa64,2025-07-18,Nairobi,CBD,kiosk  ,CASH,SOAP-1PC,Laundry Soap 1pc,SUP-002,Juja Foods Distributors,169,6,163,0,45,314,9,0.914,83.62,101.34,0.0,0.0,608.06,0.0,608.06,check stock variance,MKS-01
15e53dd2,05-05-2025,Kiambu,Eastleigh,SUPERMARKET,15-day credit,MF-2KG,Maize Flour 2kg,SUP-005,Kiambu Fresh Foods,253,2,251,0,43,304,2,0.806,221.82,266.77,0.0,0.0,533.53,0.0,533.53,,nrb-03
0fcfb751,04-06-2025,Kajiado,Eastleigh,WHOLESALER ,15-day Credit,SOAP-1PC,Laundry Soap 1pc,SUP-004,Rift Valley Wholesale,274,8,266,0,40,366,3,0.963,86.03,106.86,0.16,0.0,854.85,136.78,991.62,,nrb-03
f07a0aba,2025-03-23,Kajiado,Donholm,SCHOOL/CBO ,M-PESA,TEA-250G,Black Tea 250g,SUP-003,Coastal Agro Traders,162,7,155,0,49,204,4,0.872,216.84,241.99,0.16,0.0,1693.94,271.03,1964.97,,KJD-01
d9ad35cf,03-20-2025,Machakos,Donholm,Supermarket,bank transfer,JUICE-1L,Mango Juice 1L,SUP-001,Unga Suppliers Ltd,200,8,192,0,33,213,6,1.0,172.42,209.74,0.0,0.0,1677.92,0.0,1677.92,,NRB01
dcd9c85b,03-26-2025,Machakos,Athi River,SUPERMARKET,30-DAY CREDIT,LENT-1KG,Red Lentils 1kg,SUP-005,Kiambu Fresh Foods,219,6,213,0,32,189,5,0.801,335.99,384.38,0.16,8.76,2306.27,369.0,2666.51,,NRB-01
38967584,05-19-2025,Nairobi,Lang'ata,Wholesaler ,30-day Credit,BEANS-2KG,Rosecoco Beans 2kg,SUP-001,Unga Suppliers Ltd,122,13,109,0,70,185,4,0.995,387.4,477.86,0.0,0.0,6212.24,0.0,6212.24,,NRB-02
b2340625,16-Jul-2025,Nairobi,Kasarani,school/cbo ,15-day Credit,JUICE-1L,Mango Juice 1L,SUP-001,Unga Suppliers Ltd,150,9,141,0,74,218,4,0.914,182.13,223.92,0.0,0.0,2015.29,0.0,2015.29,,NRB-01
f0f4ed4d,2025-03-30,Nairobi,Westlands,SUPERMARKET ,Cash,SOAP-1PC,Laundry Soap 1pc,SUP-004,Rift Valley Wholesale,188,9,179,0,31,314,4,0.861,82.72,98.18,0.0,0.0,883.63,0.0,883.63,,KBU-01
6d064cf4,19-Apr-2025,Nairobi,Westlands,Hotel/Restaurant  ,m-pesa,MF-2KG,Maize Flour 2kg,SUP-001,Unga Suppliers Ltd,237,11,226,0,45,176,6,0.967,199.93,249.63,0.16,4.66,2745.94,439.35,3180.63,,KJD-01
af5029c7,06-05-2025,Kiambu,Athi River,Supermarket ,15-day credit,BIS-200G,Biscuits 200g,SUP-004,Rift Valley Wholesale,269,12,257,0,63,177,4,0.875,112.85,136.9,0.08,0.0,1642.83,131.43,1774.26,,KJD-01
b6417c44,06/02/2025,Nairobi,Eastleigh,SUPERMARKET  ,30-DAY CREDIT,BEANS-2KG,Rosecoco Beans 2kg,SUP-001,Unga Suppliers Ltd,263,6,257,0,73,260,6,0.885,425.3,509.12,0.08,19.53,3054.73,244.38,3279.58,,KBU-01
358da7c4,24-May-2025,Machakos,Donholm,Kiosk  ,bank transfer,SALT-1KG,Iodized Salt 1kg,SUP-001,Unga Suppliers Ltd,180,8,172,0,44,152,10,0.824,47.43,52.73,0.0,12.55,421.84,0.0,409.29,,nrb-03
03088791,02-09-2025,Kiambu,Lang'ata,Supermarket ,30-day credit,COIL-1L,Sunflower Oil 1L,SUP-002,Juja Foods Distributors,170,9,161,0,74,213,10,0.808,323.62,379.49,0.08,0.0,3415.4,273.23,3688.63,,NRB-01
c6299b97,04-17-2025,Kajiado,Eastleigh,supermarket,30-DAY CREDIT,WATER-1L,Drinking Water 1L,SUP-001,Unga Suppliers Ltd,185,10,175,0,64,244,7,0.892,46.26,N/A,0.16,4.59,531.35,85.02,611.78,,KBU-01
2f5d3a85,29-Mar-2025,Nairobi,Lang'ata,KIOSK ,m-pesa,EGGS-30,Eggs Tray 30s,SUP-003,Coastal Agro Traders,246,11,235,0,40,386,8,0.874,556.55,642.97,0.08,12.03,7072.7,565.82,7626.49,,NRB-02
2ee47c34,2025-07-27,Kajiado,Lang'ata,kiosk,15-day Credit,MF-2KG,Maize Flour 2kg,SUP-001,Unga Suppliers Ltd,185,5,180,0,61,340,5,0.92,216.8,247.55,0.16,0.0,1237.77,198.04,1435.81,,KJD-01
2401fdf1,2025-02-02,Kajiado,,SCHOOL/CBO ,Cash,BREAD-800G,Brown Bread 800g,SUP-001,Unga Suppliers Ltd,138,7,131,0,68,319,4,0.956,87.11,103.97,0.08,7.3,727.78,58.22,778.7,check stock variance,KJD-01
8d75a6f5,04-06-2025,Machakos,Ruiru,WHOLESALER  ,cash,SODA-500ML,Soda 500ml,SUP-004,Rift Valley Wholesale,217,10,207,0,49,368,5,0.919,55.73,63.23,0.08,19.36,632.28,50.58,663.5,,NRB01
fac95f8f,06-30-2025,Nairobi,Eastleigh,hotel/restaurant  ,30-day Credit,LENT-1KG,Red Lentils 1kg,SUP-002,Juja Foods Distributors,318,8,310,0,43,180,6,1.0,387.56,460.53,0.08,0.0,3684.2,294.74,3978.94,,nrb-03
ed935e4d,07-02-2025,Machakos,Donholm,HOTEL/RESTAURANT ,CASH,SALT-1KG,Iodized Salt 1kg,SUP-002,Juja Foods Distributors,171,10,161,0,49,122,1,0.909,45.77,53.7,0.08,0.0,537.02,42.96,579.98,,MKS-01
e123f135,14/06/2025,Kajiado,CBD,wholesaler,bank transfer,COIL-1L,Sunflower Oil 1L,SUP-001,Unga Suppliers Ltd,264,7,257,0,31,155,7,1.0,341.3,424.48,0.16,12.01,2971.33,475.41,3434.73,,KBU-01
9544c2ee,01/05/2025,Machakos,CBD,Supermarket  ,M-Pesa,BIS-200G,Biscuits 200g,SUP-003,Coastal Agro Traders,254,8,246,0,34,271,3,0.887,116.3,132.96,0.16,4.72,1063.66,170.18,1229.12,,NRB01
f26e8056,18-Apr-2025,Nairobi,Lang'ata,WHOLESALER,30-DAY CREDIT,LENT-1KG,Red Lentils 1kg,SUP-004,Rift Valley Wholesale,227,11,216,0,77,377,5,0.773,338.75,395.77,0.16,10.96,4353.43,696.55,5039.02,,NRB-01
960573f6,05-23-2025,Kiambu,Donholm,wholesaler ,15-day credit,COFF-250G,Ground Coffee 250g,SUP-005,Kiambu Fresh Foods,142,7,135,0,77,138,1,0.918,378.13,440.89,0.08,12.3,3086.2,246.9,3320.8,,MKS-01
48acca2f,06-28-2025,Machakos,Eastleigh,Kiosk ,15-DAY CREDIT,BIS-200G,Biscuits 200g,SUP-001,Unga Suppliers Ltd,210,8,202,0,56,374,5,0.957,127.46,144.55,0.16,0.0,1156.37,185.02,1341.39,,KBU-01
8d7e1ef8,2025-06-26,Nairobi,Lang'ata,SUPERMARKET  ,Cash,RF-5KG,Rice 5kg,SUP-003,Coastal Agro Traders,142,7,135,0,76,171,2,0.901,918.63,1144.97,0.0,5.46,8014.82,0.0,8009.36,,KBU-01
eeb90bde,27/07/2025,Kajiado,Athi River,Hotel/Restaurant,M-Pesa,MILK-500ML,Fresh Milk 500ml,SUP-003,Coastal Agro Traders,251,9,242,0,35,182,4,0.833,62.52,73.58,0.0,0.0,662.24,0.0,662.24,,NRB-01
a8551177,2025-04-05,Kiambu,Thika Rd,Wholesaler,BANK TRANSFER,COFF-250G,Ground Coffee 250g,SUP-004,Rift Valley Wholesale,90,10,80,0,73,108,5,0.888,392.1,446.19,0.08,8.88,4461.86,356.95,4809.93,,KJD-01
b19fa104,2025-07-21,Kajiado,Kasarani,Supermarket,15-day credit,COFF-250G,Ground Coffee 250g,SUP-003,Coastal Agro Traders,279,10,269,0,34,254,6,0.907,371.51,453.97,0.16,0.0,4539.72,726.35,5266.07,,MKS-01
acbe0496,05-29-2025,Kiambu,Ruiru,Supermarket ,CASH,CHICK-1KG,Frozen Chicken 1kg,SUP-004,Rift Valley Wholesale,168,-8,176,0,52,366,6,0.923,632.61,705.24,0.0,16.77,-5641.9,0.0,-5658.67,,NRB-02
12a49bcb,12-May-2025,Machakos,Lang'ata,WHOLESALER,BANK TRANSFER,EGGS-30,Eggs Tray 30s,SUP-003,Coastal Agro Traders,216,11,205,0,73,181,4,0.907,538.65,665.89,0.16,0.0,7324.75,1171.96,8496.71,check stock variance,NRB01
fb964b80,12/02/2025,Kajiado,Industrial Area,HOTEL/RESTAURANT ,15-day credit,EGGS-30,Eggs Tray 30s,SUP-005,Kiambu Fresh Foods,187,10,177,0,50,245,6,1.0,546.0,625.22,0.0,12.7,6252.22,0.0,6239.52,,NRB01
93711030,2025-04-06,Nairobi,Athi River,WHOLESALER,M-Pesa,BREAD-800G,Brown Bread 800g,SUP-004,Rift Valley Wholesale,191,8,183,0,43,171,6,0.776,84.85,102.3,0.16,3.0,818.4,130.94,946.34,,KJD-01
55c84975,30/03/2025,Kajiado,,HOTEL/RESTAURANT,30-day Credit,BEANS-2KG,Rosecoco Beans 2kg,SUP-002,Juja Foods Distributors,379,11,368,0,39,127,7,0.784,438.64,507.71,0.08,2.81,5584.86,446.79,6028.83,,KBU-01
0757ac85,03-25-2025,Kajiado,Eastleigh,Kiosk,15-day credit,SUGAR-2KG,Brown Sugar 2kg,SUP-003,Coastal Agro Traders,152,7,145,0,44,225,8,0.87,335.61,409.21,0.16,4.73,2864.49,458.32,3318.08,,NRB-02
0ff90414,07-03-2025,Kiambu,Westlands,SUPERMARKET ,30-day Credit,COFF-250G,Ground Coffee 250g,SUP-001,Unga Suppliers Ltd,151,11,140,0,63,309,6,0.791,366.55,411.93,0.0,0.0,4531.28,0.0,4531.28,,nrb-03
f75bedbc,14-Feb-2025,Kajiado,Athi River,SCHOOL/CBO,Cash,SALT-1KG,Iodized Salt 1kg,SUP-005,Kiambu Fresh Foods,190,9,181,0,59,353,1,0.867,46.03,54.33,0.0,0.0,489.0,0.0,489.0,,NRB-02
f723cc9d,06-24-2025,Kajiado,Industrial Area,SUPERMARKET  ,BANK TRANSFER,SPICE-50G,Mixed Spices 50g,SUP-003,Coastal Agro Traders,254,15,239,0,56,219,6,0.875,66.12,75.37,0.0,0.0,1130.51,0.0,1130.51,,nrb-03
66afe894,2025-05-23,Kiambu,,Wholesaler  ,15-DAY CREDIT,COIL-1L,Sunflower Oil 1L,SUP-001,Unga Suppliers Ltd,134,6,128,0,61,118,1,1.0,321.29,400.36,0.0,18.41,2402.19,0.0,2383.78,,NRB-02
845a5671,05-24-2025,K1ambu,Industrial Area,Wholesaler,30-day Credit,JUICE-1L,Mango Juice 1L,SUP-002,Juja Foods Distributors,252,12,240,0,71,303,2,0.974,183.07,204.22,0.08,0.0,2450.68,196.05,2646.73,,nrb-03
b900ba37,02-20-2025,Kiambu,Westlands,SUPERMARKET,m-pesa,SPICE-50G,Mixed Spices 50g,SUP-005,Kiambu Fresh Foods,246,11,235,0,45,162,6,0.857,70.36,78.05,0.0,0.0,858.52,0.0,858.52,,NRB-02
5c95a28e,19/04/2025,Kiambu,Ruiru,WHOLESALER  ,CASH,SPICE-50G,Mixed Spices 50g,SUP-002,Juja Foods Distributors,178,11,167,0,32,289,5,0.859,65.82,80.56,0.08,3.34,886.16,70.89,953.72,,NRB-01
f1ae1e35,22/06/2025,Kiambu,Lang'ata,kiosk  ,15-day credit,SUGAR-2KG,Brown Sugar 2kg,SUP-002,Juja Foods Distributors,268,6,262,0,52,345,2,0.864,331.57,380.2,0.16,10.51,2281.19,364.99,2635.67,,MKS-01
334299e2,2025-02-02,Kajiado,Ruiru,SUPERMARKET ,CASH,COFF-250G,Ground Coffee 250g,SUP-001,Unga Suppliers Ltd,123,11,112,0,38,290,6,0.892,363.65,402.55,0.08,0.0,4428.08,354.25,4782.32,,NRB-02
2bf28618,01-May-2025,Kiambu,Westlands,Hotel/Restaurant,15-DAY CREDIT,CHICK-1KG,Frozen Chicken 1kg,SUP-003,Coastal Agro Traders,125,9,116,0,67,330,4,1.0,627.59,774.55,0.08,7.05,6970.95,557.68,7521.57,,KBU-01
1dc5ff8a,10/05/2025,Machakos,CBD,SCHOOL/CBO ,15-day Credit,SOAP-1PC,Laundry Soap 1pc,SUP-004,Rift Valley Wholesale,152,9,143,0,72,146,7,0.813,82.06,101.49,0.0,17.52,913.4,0.0,895.88,,NRB01
7b80ea06,19/04/2025,Nairobi,,Hotel/Restaurant ,Cash,TEA-250G,Black Tea 250g,SUP-003,Coastal Agro Traders,248,8,240,0,46,313,5,0.899,214.99,245.86,0.08,12.13,1966.91,157.35,2112.13,check stock variance,KJD-01
8fb78db0,05-24-2025,Machakos,Industrial Area,SCHOOL/CBO,15-day Credit,SUGAR-2KG,Brown Sugar 2kg,SUP-003,Coastal Agro Traders,158,12,146,0,70,246,5,0.898,351.6,402.09,0.08,0.0,4825.13,386.01,5211.14,,MKS-01
c6cdad43,03-31-2025,Nairobi,Thika Rd,school/cbo  ,CASH,SALT-1KG,Iodized Salt 1kg,SUP-004,,136,11,125,0,38,185,5,0.855,47.75,55.71,0.08,3.06,612.8,49.02,658.76,,MKS-01
2d8bea7c,21/02/2025,Machakos,Donholm,kiosk ,cash,SUGAR-2KG,Brown Sugar 2kg,SUP-002,,162,9,153,0,37,212,4,0.959,373.78,416.99,0.08,4.31,3752.9,300.23,4048.82,check stock variance,KBU-01
02611e57,07-06-2025,Nairobi,Industrial Area,HOTEL/RESTAURANT,BANK TRANSFER,WATER-1L,Drinking Water 1L,SUP-001,Unga Suppliers Ltd,306,10,296,0,64,329,7,0.85,44.59,50.16,0.16,0.0,501.58,80.25,581.83,,NRB-01
aa36ae85,01-Mar-2025,Kajiado,Thika Rd,school/cbo ,15-day Credit,LENT-1KG,Red Lentils 1kg,SUP-005,Kiambu Fresh Foods,124,5,119,0,57,139,5,0.901,382.34,460.36,0.0,13.64,2301.8,0.0,2288.16,,NRB-02
dd6a2af6,05-27-2025,Nairobi,Eastleigh,Wholesaler ,CASH,WATER-1L,Drinking Water 1L,SUP-002,Juja Foods Distributors,43,10,33,0,35,399,7,0.873,47.0,53.31,0.08,5.08,533.09,42.65,570.66,,MKS-01
4905e99e,2025-04-05,Kiambu,Athi River,Kiosk  ,30-day credit,MILK-500ML,Fresh Milk 500ml,SUP-005,Kiambu Fresh Foods,223,10,213,0,74,276,6,0.985,60.3,70.02,0.08,0.0,700.17,56.01,756.18,,NRB-01
3637b0f7,2025-03-02,Kajiado,Industrial Area,Hotel/Restaurant  ,15-DAY CREDIT,COIL-1L,Sunflower Oil 1L,SUP-004,Rift Valley Wholesale,263,6,257,0,42,399,6,0.96,339.9,387.66,0.08,0.0,2325.96,186.08,2512.04,,NRB-02
33022a45,21-Feb-2025,Nairobi,Westlands,hotel/restaurant ,cash,COFF-250G,Ground Coffee 250g,SUP-001,Unga Suppliers Ltd,200,13,187,0,55,169,6,0.903,350.73,422.59,0.08,19.86,5493.62,439.49,5913.25,,NRB01
af40aa62,05-09-2025,Machakos,Ruiru,kiosk ,m-pesa,SALT-1KG,Iodized Salt 1kg,SUP-001,Unga Suppliers Ltd,256,8,248,0,37,291,5,0.883,47.4,57.16,0.16,0.0,457.25,73.16,530.41,,nrb-03
ed119374,08/02/2025,Kiambu,CBD,WHOLESALER ,Cash,COFF-250G,Ground Coffee 250g,SUP-003,Coastal Agro Traders,32,7,25,0,66,115,5,0.933,408.53,461.62,0.16,10.49,3231.32,517.01,3737.84,,KJD-01
3574e660,21/07/2025,Nairobi,Eastleigh,HOTEL/RESTAURANT  ,15-day Credit,BREAD-800G,Brown Bread 800g,SUP-003,,196,7,189,0,40,331,8,0.776,84.71,101.78,0.0,8.54,712.45,0.0,703.91,,KBU-01
f42474be,17-Apr-2025,Kiambu,Ruiru,Wholesaler,15-day credit,EGGS-30,Eggs Tray 30s,SUP-004,Rift Valley Wholesale,174,8,166,0,45,157,3,0.958,559.06,618.22,0.0,7.72,4945.72,0.0,4938.0,,nrb-03
a5bbacf5,2025-05-30,Machakos,Lang'ata,Kiosk ,15-day Credit,SUGAR-2KG,Brown Sugar 2kg,SUP-003,Coastal Agro Traders,173,8,165,0,70,340,7,0.823,325.11,371.49,0.16,13.12,2971.95,475.51,3434.34,,nrb-03
28497324,23-Jul-2025,Kajiado,Eastleigh,kiosk,Bank Transfer,RF-5KG,Rice 5kg,SUP-001,Unga Suppliers Ltd,199,11,188,0,73,335,4,0.832,921.79,1041.96,0.0,0.0,11461.6,0.0,11461.6,,nrb-03
c6f8f241,11-Feb-2025,Kiambu,CBD,wholesaler ,15-DAY CREDIT,BIS-200G,Biscuits 200g,SUP-001,Unga Suppliers Ltd,154,7,147,0,32,107,3,0.784,128.13,156.41,0.16,5.96,1094.87,175.18,1264.09,,KBU-01
be20afd0,06-04-2025,Machakos,Thika Rd,Wholesaler  ,15-day credit,DETER-1KG,Detergent 1kg,SUP-004,Rift Valley Wholesale,305,4,301,0,79,276,6,0.882,356.85,427.95,0.0,0.0,1711.81,0.0,1711.81,,MKS-01
c3f31a8e,08-Feb-2025,Kajiado,Eastleigh,wholesaler  ,15-day credit,MILK-500ML,Fresh Milk 500ml,SUP-004,Rift Valley Wholesale,92,9,83,0,79,265,10,0.824,68.67,78.78,0.0,13.89,709.05,0.0,695.16,,KBU-01
23018d43,16/05/2025,Machakos,Ruiru,HOTEL/RESTAURANT  ,m-pesa,DETER-1KG,Detergent 1kg,SUP-002,Juja Foods Distributors,233,4,229,0,57,236,1,0.938,372.05,458.58,0.0,0.0,1834.33,0.0,1834.33,,KBU-01
cd3d89f5,26-Mar-2025,Nairobi,Thika Rd,School/CBO ,m-pesa,SODA-500ML,Soda 500ml,SUP-003,Coastal Agro Traders,263,4,259,0,70,362,5,0.943,56.57,67.83,0.0,15.18,271.33,0.0,256.15,,KJD-01
445cbc36,13/03/2025,Kajiado,Westlands,school/cbo  ,30-day credit,SALT-1KG,Iodized Salt 1kg,SUP-001,Unga Suppliers Ltd,187,12,175,0,44,365,5,0.98,43.13,53.12,0.0,9.66,637.46,0.0,627.8,,MKS-01
cbbba5bf,06-28-2025,Kiambu,Industrial Area,SUPERMARKET,15-day credit,BIS-200G,Biscuits 200g,SUP-001,Unga Suppliers Ltd,250,9,241,0,59,271,6,1.0,119.41,146.24,0.16,11.22,1316.12,210.58,1515.48,,NRB-01
e80ed9a8,14/04/2025,Kajiado,Thika Rd,SUPERMARKET ,bank transfer,COFF-250G,Ground Coffee 250g,SUP-004,Rift Valley Wholesale,239,11,228,0,52,104,3,0.881,385.81,450.39,0.16,10.89,4954.28,792.69,5736.08,,KJD-01
b170c8af,2025-04-27,Nairobi,Lang'ata,hotel/restaurant  ,30-day Credit,LENT-1KG,Red Lentils 1kg,SUP-004,Rift Valley Wholesale,96,5,91,0,73,182,5,0.896,350.48,412.3,0.0,15.31,2061.52,0.0,2046.21,,NRB01
b3ef7bc2,25-Apr-2025,Kajiado,Lang'ata,Wholesaler  ,cash,LENT-1KG,Red Lentils 1kg,SUP-001,Unga Suppliers Ltd,231,10,221,0,69,340,4,0.881,383.32,453.86,0.08,0.0,4538.56,363.08,4901.64,,NRB-01
4f535cec,2025-05-08,Kajiado,Industrial Area,Supermarket,m-pesa,SALT-1KG,Iodized Salt 1kg,SUP-005,Kiambu Fresh Foods,305,6,299,0,79,388,2,0.895,41.73,48.11,0.0,0.0,288.69,0.0,288.69,,NRB01
6ce5c583,04-19-2025,Nairobi,Donholm,supermarket  ,CASH,BIS-200G,Biscuits 200g,SUP-004,Rift Valley Wholesale,172,9,163,0,30,175,7,0.888,127.47,152.48,0.16,14.0,1372.33,219.57,1577.9,,KBU-01
4cb32403,26/03/2025,Kajiado,Ruiru,school/cbo,cash,WATER-1L,Drinking Water 1L,SUP-005,Kiambu Fresh Foods,138,11,127,0,73,121,5,0.943,42.87,47.7,0.16,4.35,524.71,83.95,604.32,,nrb-03
b997368d,25/02/2025,Kajiado,Kasarani,Supermaket ,15-DAY CREDIT,BEANS-2KG,Rosecoco Beans 2kg,SUP-002,Juja Foods Distributors,233,8,225,0,61,301,5,0.759,425.34,525.43,0.16,12.25,4203.47,672.55,4863.77,,KJD-01
04125fc7,21/06/2025,Machakos,Thika Rd,School/CBO ,30-DAY CREDIT,COFF-250G,Ground Coffee 250g,SUP-003,Coastal Agro Traders,152,8,144,0,60,345,3,0.792,372.24,425.1,0.0,0.0,3400.78,0.0,3400.78,check stock variance,NRB-02
e163ad07,2025-03-16,Kajiado,Eastleigh,Hotel/Restaurant,15-day credit,EGGS-30,Eggs Tray 30s,SUP-005,Kiambu Fresh Foods,137,8,129,0,79,123,8,0.79,500.46,613.21,0.0,14.91,4905.69,0.0,4890.78,,KJD-01
1caa2146,03-Mar-2025,Machakos,Thika Rd,WHOLESALER ,CASH,SOAP-1PC,Laundry Soap 1pc,SUP-004,Rift Valley Wholesale,246,4,242,0,46,275,3,0.845,85.27,106.56,0.08,12.86,426.23,34.1,447.47,,NRB-02
b3a33c64,25-Jul-2025,Kajiado,Ruiru,wholesaler ,15-DAY CREDIT,TEA-250G,Black Tea 250g,SUP-002,Juja Foods Distributors,311,8,303,0,30,330,5,0.986,224.8,260.57,0.0,0.0,2084.53,0.0,2084.53,,KBU-01
902426d9,05-25-2025,Nairobi,Eastleigh,hotel/restaurant  ,Bank Transfer,BEANS-2KG,Rosecoco Beans 2kg,SUP-004,Rift Valley Wholesale,122,9,113,0,67,302,2,0.939,438.37,513.39,0.0,13.29,4620.55,0.0,4607.26,,NRB-01
d45cbe6d,08-Jul-2025,Nairobi,Ruiru,SUPERMARKET,15-day Credit,TEA-250G,Black Tea 250g,SUP-003,Coastal Agro Traders,218,7,211,0,73,254,7,0.801,223.95,261.07,0.0,11.5,1827.52,0.0,1816.02,,KJD-01
86242d80,07-16-2025,Nairobi,Ruiru,WHOLESALER  ,M-Pesa,MILK-500ML,Fresh Milk 500ml,SUP-001,Unga Suppliers Ltd,239,9,230,0,61,253,5,0.91,60.52,67.91,0.0,0.0,611.18,0.0,611.18,,NRB-02
0a29a356,23/07/2025,Kajiado,Donholm,school/cbo,m-pesa,EGGS-30,Eggs Tray 30s,SUP-003,Coastal Agro Traders,166,7,159,0,30,101,2,0.879,516.51,578.38,0.0,0.0,4048.64,0.0,4048.64,,KBU-01
749febdd,2025-04-30,Machakos,Industrial Area,Hotel/Restaurant,15-day Credit,MF-2KG,Maize Flour 2kg,SUP-003,Coastal Agro Traders,252,10,242,0,56,180,7,0.936,197.99,242.68,0.16,12.32,2426.85,388.3,2802.83,,KBU-01
43e420a7,17/04/2025,Nairobi,Eastleigh,hotel/restaurant,30-day credit,MF-2KG,Maize Flour 2kg,SUP-002,Juja Foods Distributors,223,7,216,0,62,244,1,0.918,221.22,248.0,0.0,0.0,1736.0,0.0,1736.0,,NRB01
93384676,06-Jun-2025,Machakos,Industrial Area,Hotel/Restaurant,30-DAY CREDIT,BREAD-800G,Brown Bread 800g,SUP-003,Coastal Agro Traders,277,11,266,0,44,202,5,0.937,95.22,110.35,0.08,13.61,1213.9,97.11,1297.4,,nrb-03
ecc19841,09-Jun-2025,Machakos,Industrial Area,HOTEL/RESTAURANT  ,15-DAY CREDIT,COFF-250G,Ground Coffee 250g,SUP-002,Juja Foods Distributors,289,5,284,0,55,235,4,0.996,383.52,436.48,0.0,3.18,2182.39,0.0,2179.21,,KBU-01
33ae024b,2025-03-14,Machakos,Westlands,Hotel/Restaurant ,M-PESA,EGGS-30,Eggs Tray 30s,SUP-001,Unga Suppliers Ltd,251,8,243,0,48,194,1,0.898,538.7,620.83,0.08,12.54,4966.62,397.33,5351.41,,nrb-03
a0acac5b,07-04-2025,Machakos,Kasarani,Wholesaler  ,Bank Transfer,BIS-200G,Biscuits 200g,SUP-004,Rift Valley Wholesale,213,11,202,0,39,329,1,0.849,121.56,142.94,0.08,15.81,1572.33,125.79,1682.3,,NRB-02
f209097c,2025-03-08,K1ambu,Athi River,hotel/restaurant ,15-day credit,SALT-1KG,Iodized Salt 1kg,SUP-002,Juja Foods Distributors,138,8,130,0,70,314,7,0.959,45.68,54.29,0.0,19.3,434.3,0.0,415.0,,NRB01
866e2481,2025-04-04,Kajiado,Industrial Area,kiosk  ,BANK TRANSFER,SUGAR-2KG,Brown Sugar 2kg,SUP-002,Juja Foods Distributors,217,11,206,0,68,200,8,0.837,370.26,416.96,0.08,3.08,4586.61,366.93,4950.46,,NRB01
985f8880,11-May-2025,Machakos,CBD,wholesaler ,BANK TRANSFER,LENT-1KG,Red Lentils 1kg,SUP-001,Unga Suppliers Ltd,270,10,260,0,44,304,4,0.867,368.35,452.08,0.08,0.0,4520.75,361.66,4882.41,,MKS-01
2c850753,01/07/2025,Nairobi,Athi River,Hotel/Restaurant ,15-day credit,WATER-1L,Drinking Water 1L,SUP-003,Coastal Agro Traders,116,10,106,0,58,250,4,0.837,46.88,54.96,0.0,7.9,549.61,0.0,541.71,,KJD-01
6b265128,15-May-2025,Kiambu,CBD,HOTEL/RESTAURANT,30-DAY CREDIT,DETER-1KG,Detergent 1kg,SUP-001,Unga Suppliers Ltd,263,12,251,0,58,343,5,0.87,340.77,377.0,0.0,11.41,4523.99,0.0,4512.58,,KJD-01
debb28ae,2025-02-14,Kajiado,Donholm,supermarket  ,30-day credit,JUICE-1L,Mango Juice 1L,SUP-004,Rift Valley Wholesale,132,6,126,0,72,283,5,0.906,182.03,220.88,0.16,0.0,1325.31,212.05,1537.36,,KBU-01
13c93ecb,02-02-2025,Nairobi,CBD,SCHOOL/CBO ,30-day credit,BREAD-800G,Brown Bread 800g,SUP-004,Rift Valley Wholesale,68,11,57,0,48,295,2,0.942,94.46,110.73,0.16,17.24,1218.04,194.89,1395.69,,KJD-01
cca63fc4,02-06-2025,Machakos,Lang'ata,hotel/restaurant  ,30-day Credit,CHICK-1KG,Frozen Chicken 1kg,SUP-003,Coastal Agro Traders,203,14,189,0,75,157,8,0.911,589.2,691.91,0.08,0.0,9686.76,774.94,10461.7,,KJD-01
b18ccc92,22/05/2025,Kiambu,Ruiru,SUPERMARKET  ,BANK TRANSFER,SUGAR-2KG,Brown Sugar 2kg,SUP-005,Kiambu Fresh Foods,240,12,228,0,74,249,7,0.812,345.2,382.02,0.08,4.4,4584.26,366.74,4946.6,,KJD-01
ef79258d,05-21-2025,Machakos,Lang'ata,School/CBO ,M-Pesa,COIL-1L,Sunflower Oil 1L,SUP-004,Rift Valley Wholesale,140,7,133,0,56,172,2,0.868,297.21,358.28,0.16,0.0,2507.96,401.27,2909.23,,NRB-01
