sale_id,date,store,product_id,product_name,qty,price
S101918,2025-03-25,Mombasa-Store,sku0007,Product 90,3,15.54
S101919,2024-09-16,Nakuru,SKU0082,Product 74,4,14.14
S101920,2024-10-05,Mombasa-Store,SKU0020,Product 77,5,22.81
S101921,2024-09-16,Thika.Branch,SKU0006,Product 82,6,20.4
S101922,2024-10-15,Kisumu Store,SKU0057,Product 39,2,12.95
S101923,2025-04-27,Nairobi_CBD,SKU0027,Product 28,5,12.16
S101924,2024-07-06,Kisumu Store,SKU0006,Product 49,1,20.59
S101925,2024-09-19,Nakuru,sku0041,Product 93,3,10.55
S101926,2024-10-21,Nakuru,SKU0022,Product 21,1,14.98
S101927,2024-07-22,Thika.Branch,SKU0009,Product 90,5,19.73
S101928,2024-09-10,Kisumu Store,SKU0044,Product 38,5,19.69
S101929,2025-01-22,Nairobi_CBD,SKU0091,Product 53,3,14.01
S101930,2025-03-15,Nairobi_CBD,SKU0090,Product 98,1,13.74
S101931,2024-09-25,Mombasa-Store,SKU0063,Product 29,6,18.33
S101932,2024-07-20,Kisumu Store,SKU0007,Product 12,2,12.95
S101933,2024-10-14,Thika.Branch,SKU0039,Product 54,2,
S101934,2024-12-26,Nairobi_CBD,SKU0088,PRODUCT 33  ,2,13.46
S101935,2025-04-14,Nakuru,SKU0007,Product 100,2,16.7
S101936,2025-05-29,Mombasa-Store,SKU0095,PRODUCT 47  ,2,10.54
S101937,2024-03-08,Kisumu Store,SKU0099,Product 1,8,12.25
S101938,2025-03-25,Nairobi_CBD,SKU0019,Product 67,5,19.89
S101939,2024-07-16,Kisumu Store,sku0088,Product 25,4,12.75
S101940,2025-04-20,Nakuru,SKU0034,Product 59,1,16.75
S101941,2024-10-02,Nakuru,SKU0027,Product 39,2,15.02
S101942,2024-05-04,Nairobi_CBD,SKU0027,Product 15,3,11.97
S101943,2025-06-01,Mombasa-Store,SKU0072,Product 29,4,10.77
S101944,2025-02-02,Kisumu Store,SKU0021,Product 21,4,14.13
S101945,2024-06-16,Thika.Branch,SKU0015,Product 16,1,11.15
S101946,2025-02-10,Thika.Branch,SKU0037,Product 23,7,14.68
S101947,2025-07-05,Kisumu Store,sku0022,Product 85,3,16.25
S101948,2024-03-06,Nakuru,SKU0037,PRODUCT 91  ,4,20.92
S101949,2024-06-07,Nairobi_CBD,SKU0024,Product 3,3,
S101950,2024-01-12,Kisumu Store,SKU0052,Product 92,2,10.34
S101951,2024-10-16,Nakuru,SKU0011,Product 42,3,11.25
S101952,2024-12-02,Mombasa-Store,SKU0088,Product 3,4,17.39
S101953,2024-05-17,Kisumu Store,SKU0030,Product 77,3,14.54
S101954,2025-02-22,Kisumu Store,SKU0056,Product 68,4,18.98
S101955,2024-07-28,Nakuru,SKU0051,Product 52,5,13.82
S101956,2024-08-14,Nairobi_CBD,SKU0003,Product 78,4,18.54
S101957,2024-06-30,Mombasa-Store,SKU0059,Product 74,5,12.93
S101958,2024-05-28,Nairobi_CBD,SKU0042,Product 67,3,14.85
S101959,2024-02-14,Kisumu Store,,Product 67,2,18.2
S101960,2024-01-25,Kisumu Store,SKU0045,Product 28,2,17.94
S101961,2025-06-13,Nairobi_CBD,SKU0014,Product 21,3,14.21
S101962,2024-05-08,Thika.Branch,SKU0023,Product 76,4,13.26
S101963,2024-11-25,Kisumu Store,SKU0073,Product 36,8,13.53
S101964,2025-04-10,Nakuru,SKU0078,Product 45,5,22.22
S101965,2024-01-22,Mombasa-Store,SKU0088,Product 85,5,17.45
S101966,2024-10-27,Nakuru,SKU0098,Product 15,2,16.61
S101967,2024-03-07,Nakuru,SKU0026,Product 9,1,14.04
S101968,2025-07-23,Thika.Branch,SKU0012,Product 93,1,18.1
S101969,2024-03-09,Mombasa-Store,SKU0020,Product 73,2,21.14
S101970,2025-06-16,Mombasa-Store,SKU0093,Product 6,3,14.42
S101971,2024-10-09,Kisumu Store,SKU0042,PRODUCT 78  ,2,15.5
S101972,2024-12-07,Mombasa-Store,SKU0001,PRODUCT 53  ,2,18.52
S101973,2024-05-10,Nakuru,SKU0001,Product 57,2,11.52
S101974,2025-03-09,Thika.Branch,SKU0086,Product 45,3,18.58
S101975,2025-07-13,Nairobi_CBD,SKU0085,Product 68,3,14.05
S101976,2024-05-08,Nairobi_CBD,SKU0095,Product 19,3,11.52
S101977,2025-01-22,Kisumu Store,SKU0028,Product 88,1,22.75
S101978,2024-05-12,Thika.Branch,SKU0084,Product 62,4,15.99
S101979,2024-08-28,Mombasa-Store,SKU0038,Product 16,3,12.88
S101980,2024-01-07,Mombasa-Store,SKU0002,Product 14,9,14.67
S101981,2025-05-27,Nakuru,SKU0028,Product 97,6,14.65
S101982,2024-07-02,Thika.Branch,SKU0054,Product 67,3,15.18
S101983,2025-05-11,Thika.Branch,SKU0035,Product 7,3,10.89
S101984,2025-03-13,Mombasa-Store,SKU0016,Product 91,3,15.16
S101985,2024-05-18,Nakuru,SKU0004,Product 46,1,12.63
S101986,2024-08-19,Nakuru,SKU0038,Product 63,6,12.81
S101987,2024-10-03,Mombasa-Store,SKU0041,Product 59,3,11.6
S101988,2025-03-03,Mombasa-Store,SKU0063,PRODUCT 36  ,4,17.25
S101989,2025-05-14,Kisumu Store,sku0093,Product 91,4,24.31
S101990,2025-03-31,Nairobi_CBD,SKU0021,Product 28,3,16.93
S101991,2025-01-27,Kisumu Store,SKU0017,Product 29,2,19.95
S101992,2025-08-09,Nairobi_CBD,sku0075,Product 96,4,13.13
S101993,2025-02-22,Nakuru,SKU0024,Product 10,3,17.92
S101994,2024-07-20,Nakuru,SKU0098,Product 13,2,16.94
S101995,2024-08-28,Nakuru,SKU0013,Product 3,3,14.38
S101996,2024-09-29,Kisumu Store,SKU0075,Product 95,4,12.92
S101997,2024-12-12,Nairobi_CBD,SKU0072,Product 47,4,11.51
S101998,2024-03-24,Kisumu Store,SKU0018,PRODUCT 80  ,3,11.23
S101999,2025-01-12,Mombasa-Store,sku0095,Product 59,3,12.23
